question,student_id,teacher,single_first_score,model_avg_score,selected_baseline_score,final_calibrated_score,single_diff,avg_diff,selected_diff,final_diff,selected_abs_error,final_abs_error,avg_gain_vs_single,selected_gain_vs_avg,final_gain_vs_selected,final_gain_vs_avg,final_gain_vs_single,route,baseline_serious_error,risk_captured_by_route,safe_pos,task_type,complex_derivation_task,upper_consensus_eligible,baseline_policy,baseline_score_source,std_dev,blank_rate,U_E,U_S,U_R,primary_risk,primary_mu,boundary_action
CO_3,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_3,ANS,7.0,3.0,3.7,3.7,3.7,-4.0,-3.3,-3.3,-3.3,3.3,3.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.17,0.2,0.5,0.2,0.3,0.7,reject_lower
CO_3,ANS,9.0,6.0,6.0,6.0,6.0,-3.0,-3.0,-3.0,-3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_3,ANS,6.0,1.5,1.3,1.3,1.3,-4.5,-4.7,-4.7,-4.7,4.7,4.7,-0.2,0.0,0.0,0.0,-0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_3,ANS,9.0,6.0,6.7,6.7,7.4,-3.0,-2.3,-2.3,-1.6,2.3,1.6,0.7,0.0,0.7,0.7,1.4,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,small_raise
CO_3,ANS,9.0,6.0,6.7,6.7,6.0,-3.0,-2.3,-2.3,-3.0,2.3,3.0,0.7,0.0,-0.7,-0.7,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,small_lower
CO_3,ANS,8.0,10.0,9.7,9.7,9.7,2.0,1.7,1.7,1.7,1.7,1.7,0.3,0.0,0.0,0.0,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.1,0.5,0.1,0.233333,0.766667,reject_raise
CO_3,ANS,1.0,2.0,1.8,1.8,1.8,1.0,0.8,0.8,0.8,0.8,0.8,0.2,0.0,0.0,0.0,0.2,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.67,0.6,0.25,0.6,0.483333,0.516667,keep_minor_change
CO_3,ANS,8.0,4.5,4.7,5.5,5.5,-3.5,-3.3,-2.5,-2.5,2.5,2.5,0.2,0.8,0.0,0.8,1.0,BND,True,True,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.6236,0.0,0.0,0.75,0.0,0.25,0.75,keep_minor_change
CO_3,ANS,8.0,6.0,6.0,6.0,6.7,-2.0,-2.0,-2.0,-1.3,2.0,1.3,0.0,0.0,0.7,0.7,0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_raise
CO_3,ANS,7.0,3.0,3.7,3.7,3.7,-4.0,-3.3,-3.3,-3.3,3.3,3.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.05,0.5,0.05,0.2,0.8,reject_raise
CO_3,ANS,8.0,6.0,5.0,6.0,6.0,-2.0,-3.0,-2.0,-2.0,2.0,2.0,-1.0,1.0,0.0,1.0,0.0,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.8165,0.0,0.0,1.0,0.0,0.333333,0.666667,keep_minor_change
CO_3,ANS,10.0,8.0,8.0,8.0,6.5,-2.0,-2.0,-2.0,-3.5,2.0,3.5,0.0,0.0,-1.5,-1.5,-1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,auto_small_lower
CO_3,ANS,7.0,5.0,5.7,5.7,6.4,-2.0,-1.3,-1.3,-0.6,1.3,0.6,0.7,0.0,0.7,0.7,1.4,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,1.0,0.0,0.333333,0.666667,small_raise
CO_3,ANS,8.0,6.0,5.7,6.0,5.3,-2.0,-2.3,-2.0,-2.7,2.0,2.7,-0.3,0.3,-0.7,-0.4,-0.7,BND,False,False,False,calculation_derivation,True,True,upper_consensus_strict,guarded_max_of_three,0.4714,0.0,0.05,0.5,0.05,0.2,0.8,small_lower
CO_3,ANS,7.0,3.0,3.7,3.7,3.7,-4.0,-3.3,-3.3,-3.3,3.3,3.3,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_3,ANS,7.0,3.0,3.3,3.3,3.3,-4.0,-3.7,-3.7,-3.7,3.7,3.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_3,ANS,8.0,6.7,7.5,7.5,7.5,-1.3,-0.5,-0.5,-0.5,0.5,0.5,0.8,0.0,0.0,0.0,0.8,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.5558,0.0,0.0,0.65,0.0,0.216667,0.783333,reject_raise
CO_3,ANS,7.0,3.0,2.3,2.3,2.3,-4.0,-4.7,-4.7,-4.7,4.7,4.7,-0.7,0.0,0.0,0.0,-0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.05,1.0,0.05,0.366667,0.633333,keep_minor_change
CO_3,ANS,9.0,9.0,8.3,8.3,7.6,0.0,-0.7,-0.7,-1.4,0.7,1.4,-0.7,0.0,-0.7,-0.7,-1.4,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.05,0.5,0.05,0.2,0.8,small_lower
CO_3,ANS,7.0,5.0,5.2,5.5,6.2,-2.0,-1.8,-1.5,-0.8,1.5,0.8,0.2,0.3,0.7,1.0,1.2,BND,False,False,False,calculation_derivation,True,True,upper_consensus_undercredit,guarded_max_of_three,0.2055,0.0,0.0,0.25,0.0,0.083333,0.916667,auto_small_raise
CO_3,ANS,7.0,3.0,2.8,2.8,2.8,-4.0,-4.2,-4.2,-4.2,4.2,4.2,-0.2,0.0,0.0,0.0,-0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.05,0.25,0.05,0.116667,0.883333,reject_lower
CO_3,ANS,7.0,3.0,3.0,3.0,3.0,-4.0,-4.0,-4.0,-4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.17,0.2,0.0,0.2,0.133333,0.866667,keep_minor_change
CO_3,ANS,6.0,4.0,3.0,3.0,3.0,-2.0,-3.0,-3.0,-3.0,3.0,3.0,-1.0,0.0,0.0,0.0,-1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.05,1.0,0.05,0.366667,0.633333,keep_minor_change
CO_3,ANS,7.0,6.0,5.2,5.2,5.9,-1.0,-1.8,-1.8,-1.1,1.8,1.1,-0.8,0.0,0.7,0.7,-0.1,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8498,0.0,0.0,1.0,0.0,0.333333,0.666667,small_raise
CO_3,ANS,6.0,3.0,2.8,2.8,2.8,-3.0,-3.2,-3.2,-3.2,3.2,3.2,-0.2,0.0,0.0,0.0,-0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.25,0.17,0.2,0.25,0.2,0.216667,0.783333,reject_lower
CO_3,ANS,9.0,7.0,7.5,7.5,6.8,-2.0,-1.5,-1.5,-2.2,1.5,2.2,0.5,0.0,-0.7,-0.7,-0.2,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.5,0.0,0.0,0.5,0.0,0.166667,0.833333,small_lower
CO_3,ANS,3.0,1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.67,0.7,0.0,0.7,0.466667,0.533333,reject_lower
CO_3,ANS,6.0,1.0,0.7,0.7,0.7,-5.0,-5.3,-5.3,-5.3,5.3,5.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_3,ANS,9.0,9.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,8.0,4.0,4.3,4.3,4.3,-4.0,-3.7,-3.7,-3.7,3.7,3.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_lower
CO_3,ANS,4.0,6.0,4.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,NEG,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,2.1602,0.0,0.0,1.0,0.0,0.333333,0.666667,
CO_3,ANS,8.0,5.0,4.0,4.0,4.7,-3.0,-4.0,-4.0,-3.3,4.0,3.3,-1.0,0.0,0.7,0.7,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.4142,0.0,0.0,1.0,0.0,0.333333,0.666667,small_raise
CO_3,ANS,6.0,2.0,2.0,2.0,2.0,-4.0,-4.0,-4.0,-4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,8.0,6.0,5.5,6.0,6.7,-2.0,-2.5,-2.0,-1.3,2.0,1.3,-0.5,0.5,0.7,1.2,0.7,BND,False,False,False,calculation_derivation,True,True,upper_consensus_strict,guarded_max_of_three,0.4082,0.0,0.0,0.5,0.0,0.166667,0.833333,auto_small_raise
CO_3,ANS,7.0,2.0,2.0,2.0,2.0,-5.0,-5.0,-5.0,-5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_3,ANS,7.0,7.0,7.3,7.3,7.3,0.0,0.3,0.3,0.3,0.3,0.3,-0.3,0.0,0.0,0.0,-0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_3,ANS,8.0,4.0,4.0,4.0,4.0,-4.0,-4.0,-4.0,-4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.05,0.0,0.05,0.033333,0.966667,reject_lower
CO_3,ANS,9.0,6.0,5.7,5.7,5.7,-3.0,-3.3,-3.3,-3.3,3.3,3.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.0,0.25,0.0,0.083333,0.916667,reject_lower
CO_3,ANS,9.0,8.0,7.2,7.2,7.2,-1.0,-1.8,-1.8,-1.8,1.8,1.8,-0.8,0.0,0.0,0.0,-0.8,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.75,0.0,0.0,0.75,0.0,0.25,0.75,reject_lower
CO_4,ANS,6.0,4.5,3.5,3.5,3.5,-1.5,-2.5,-2.5,-2.5,2.5,2.5,-1.0,0.0,0.0,0.0,-1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7071,0.44,0.4,0.375,0.4,0.391667,0.608333,reject_lower
CO_4,ANS,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_4,ANS,10.0,5.5,4.8,4.8,4.8,-4.5,-5.2,-5.2,-5.2,5.2,5.2,-0.7,0.0,0.0,0.0,-0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.75,0.33,0.3,0.375,0.3,0.325,0.675,keep_minor_change
CO_4,ANS,8.0,10.5,9.7,9.7,9.7,2.5,1.7,1.7,1.7,1.7,1.7,0.8,0.0,0.0,0.0,0.8,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.6128,0.33,0.25,0.375,0.25,0.291667,0.708333,reject_raise
CO_4,ANS,16.0,15.0,15.0,15.0,15.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_4,ANS,20.0,20.0,19.4,19.4,19.4,0.0,-0.6,-0.6,-0.6,0.6,0.6,-0.6,0.0,0.0,0.0,-0.6,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.4243,0.0,0.0,0.225,0.0,0.075,0.925,
CO_4,ANS,11.0,10.0,10.0,10.0,10.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.11,0.1,0.0,0.1,0.066667,0.933333,
CO_4,ANS,14.0,17.0,18.3,18.3,18.3,3.0,4.3,4.3,4.3,4.3,4.3,-1.3,0.0,0.0,0.0,-1.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_4,ANS,14.0,17.0,16.7,16.7,16.7,3.0,2.7,2.7,2.7,2.7,2.7,0.3,0.0,0.0,0.0,0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.11,0.05,0.25,0.05,0.116667,0.883333,keep_minor_change
CO_4,ANS,15.0,9.0,10.0,10.0,10.0,-6.0,-5.0,-5.0,-5.0,5.0,5.0,1.0,0.0,0.0,0.0,1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,1.0,0.11,0.15,0.5,0.15,0.266667,0.733333,reject_lower
CO_4,ANS,6.0,4.0,4.7,4.7,4.7,-2.0,-1.3,-1.3,-1.3,1.3,1.3,0.7,0.0,0.0,0.0,0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_4,ANS,8.0,11.0,11.0,11.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.22,0.25,0.0,0.25,0.166667,0.833333,keep_minor_change
CO_4,ANS,14.0,16.0,16.0,16.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,keep_minor_change
CO_4,ANS,15.0,9.5,8.8,8.8,8.8,-5.5,-6.2,-6.2,-6.2,6.2,6.2,-0.7,0.0,0.0,0.0,-0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.11,0.15,0.25,0.15,0.183333,0.816667,keep_minor_change
CO_4,ANS,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_4,ANS,19.0,18.5,18.5,18.5,18.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_4,ANS,20.0,20.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_4,ANS,18.0,15.0,14.5,14.5,15.9,-3.0,-3.5,-3.5,-2.1,3.5,2.1,-0.5,0.0,1.4,1.4,0.9,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7071,0.0,0.0,0.375,0.0,0.125,0.875,small_raise
CO_4,ANS,20.0,19.0,19.0,19.0,19.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_4,ANS,9.0,10.4,10.4,10.4,10.4,1.4,1.4,1.4,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.1,0.0,0.1,0.066667,0.933333,keep_minor_change
CO_4,ANS,11.0,11.0,10.3,10.3,10.3,0.0,-0.7,-0.7,-0.7,0.7,0.7,-0.7,0.0,0.0,0.0,-0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.22,0.2,0.25,0.2,0.216667,0.783333,reject_raise
CO_4,ANS,14.0,15.0,16.0,16.0,17.4,1.0,2.0,2.0,3.4,2.0,3.4,-1.0,0.0,-1.4,-1.4,-2.4,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.0,0.5,0.0,0.166667,0.833333,auto_small_raise
CO_4,ANS,17.0,19.0,19.0,19.0,19.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.025,0.0,0.025,0.016667,0.983333,
CO_4,ANS,8.0,3.0,3.3,3.3,4.7,-5.0,-4.7,-4.7,-3.3,4.7,3.3,0.3,0.0,1.4,1.4,1.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.33,0.25,0.25,0.25,0.25,0.75,auto_small_raise
CO_4,ANS,15.0,15.5,15.0,15.0,15.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.0,0.0,0.25,0.0,0.083333,0.916667,keep_minor_change
CO_4,ANS,7.0,9.0,8.7,8.7,8.7,2.0,1.7,1.7,1.7,1.7,1.7,0.3,0.0,0.0,0.0,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4243,0.0,0.0,0.225,0.0,0.075,0.925,reject_raise
CO_4,ANS,15.0,19.5,19.5,19.5,19.5,4.5,4.5,4.5,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,POS,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_4,ANS,18.0,18.5,18.2,18.2,18.2,0.5,0.2,0.2,0.2,0.2,0.2,0.3,0.0,0.0,0.0,0.3,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.0,0.125,0.0,0.041667,0.958333,
CO_4,ANS,19.0,13.5,14.2,14.2,14.2,-5.5,-4.8,-4.8,-4.8,4.8,4.8,0.7,0.0,0.0,0.0,0.7,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.11,0.15,0.5,0.15,0.266667,0.733333,reject_raise
CO_4,ANS,14.0,17.0,15.7,15.7,15.7,3.0,1.7,1.7,1.7,1.7,1.7,1.3,0.0,0.0,0.0,1.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_4,ANS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,1.0,1.0,0.0,1.0,0.666667,0.333333,keep_minor_change
CO_4,ANS,11.0,4.0,3.8,3.8,3.8,-7.0,-7.2,-7.2,-7.2,7.2,7.2,-0.2,0.0,0.0,0.0,-0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.22,0.2,0.125,0.2,0.175,0.825,keep_minor_change
CO_4,ANS,16.0,14.0,13.0,13.0,13.0,-2.0,-3.0,-3.0,-3.0,3.0,3.0,-1.0,0.0,0.0,0.0,-1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.0,0.5,0.0,0.166667,0.833333,reject_raise
CO_4,ANS,5.0,1.5,1.5,1.5,1.5,-3.5,-3.5,-3.5,-3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4082,0.78,0.8,0.25,0.8,0.616667,0.383333,keep_minor_change
CO_4,ANS,9.0,15.0,15.0,15.0,15.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.33,0.25,0.0,0.25,0.166667,0.833333,keep_minor_change
CO_4,ANS,11.0,8.0,9.5,9.5,9.5,-3.0,-1.5,-1.5,-1.5,1.5,1.5,1.5,0.0,0.0,0.0,1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2247,0.0,0.025,0.75,0.025,0.266667,0.733333,reject_raise
CO_4,ANS,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.8165,0.0,0.0,0.5,0.025,0.175,0.825,reject_raise
CO_4,ANS,20.0,19.5,19.5,19.5,19.5,-0.5,-0.5,-0.5,-0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,POS,False,False,True,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.0,0.0,0.0,0.0,0.0,1.0,
CO_4,ANS,16.0,18.0,16.3,16.3,14.3,2.0,0.3,0.3,-1.7,0.3,1.7,1.7,0.0,-1.4,-1.4,0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.0,0.0,0.75,0.0,0.25,0.75,large_lower
CO_4,ANS,15.0,11.7,12.2,12.2,11.5,-3.3,-2.8,-2.8,-3.5,2.8,3.5,0.5,0.0,-0.7,-0.7,-0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.5558,0.22,0.25,0.325,0.25,0.275,0.725,small_lower
CO_4,ANS,15.0,18.0,17.7,17.7,17.7,3.0,2.7,2.7,2.7,2.7,2.7,0.3,0.0,0.0,0.0,0.3,POS,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.0,0.0,0.25,0.0,0.083333,0.916667,
CO_4,ANS,20.0,17.0,18.5,18.5,18.5,-3.0,-1.5,-1.5,-1.5,1.5,1.5,1.5,0.0,0.0,0.0,1.5,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.0499,0.0,0.0,0.6,0.0,0.2,0.8,keep_minor_change
CO_4,ANS,15.0,15.0,15.7,15.7,15.7,0.0,0.7,0.7,0.7,0.7,0.7,-0.7,0.0,0.0,0.0,-0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.11,0.05,0.5,0.05,0.2,0.8,reject_raise
CO_4,ANS,16.0,15.0,15.2,15.2,15.2,-1.0,-0.8,-0.8,-0.8,0.8,0.8,0.2,0.0,0.0,0.0,0.2,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.1,0.125,0.125,0.116667,0.883333,keep_minor_change
CO_4,ANS,16.0,15.0,16.3,16.3,16.3,-1.0,0.3,0.3,0.3,0.3,0.3,0.7,0.0,0.0,0.0,0.7,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.9428,0.0,0.0,0.5,0.0,0.166667,0.833333,keep_minor_change
CO_4,ANS,7.0,7.0,6.7,6.7,6.7,0.0,-0.3,-0.3,-0.3,0.3,0.3,-0.3,0.0,0.0,0.0,-0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.67,0.65,0.25,0.65,0.516667,0.483333,keep_minor_change
CO_4,ANS,12.0,10.0,9.7,9.7,9.7,-2.0,-2.3,-2.3,-2.3,2.3,2.3,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.33,0.35,0.25,0.35,0.316667,0.683333,keep_minor_change
CO_4,ANS,8.0,14.0,14.3,14.3,13.8,6.0,6.3,6.3,5.8,6.3,5.8,-0.3,0.0,0.5,0.5,0.2,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.4714,0.11,0.15,0.25,0.15,0.183333,0.816667,auto_small_lower
CO_4,ANS,12.0,18.5,17.5,17.5,17.5,6.5,5.5,5.5,5.5,5.5,5.5,1.0,0.0,0.0,0.0,1.0,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.7071,0.0,0.0,0.375,0.0,0.125,0.875,reject_lower
CO_4,ANS,17.0,19.5,19.8,19.8,19.8,2.5,2.8,2.8,2.8,2.8,2.8,-0.3,0.0,0.0,0.0,-0.3,BND,True,True,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.0,0.125,0.125,0.125,0.125,0.875,keep_minor_change
CO_4,ANS,17.0,19.5,19.4,19.4,19.4,2.5,2.4,2.4,2.4,2.4,2.4,0.1,0.0,0.0,0.0,0.1,POS,True,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0943,0.0,0.025,0.05,0.025,0.033333,0.966667,
CO_4,ANS,3.0,4.5,4.8,4.8,4.8,1.5,1.8,1.8,1.8,1.8,1.8,-0.3,0.0,0.0,0.0,-0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.2357,0.44,0.35,0.125,0.35,0.275,0.725,keep_minor_change
CO_4,ANS,16.0,16.0,16.3,16.3,16.3,0.0,0.3,0.3,0.3,0.3,0.3,-0.3,0.0,0.0,0.0,-0.3,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,1.2472,0.0,0.0,0.75,0.0,0.25,0.75,keep_minor_change
CO_4,ANS,8.0,9.0,9.0,9.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,BND,False,False,False,calculation_derivation,True,True,model_avg,model_avg_score,0.0,0.44,0.45,0.0,0.45,0.3,0.7,keep_minor_change
