question_id,student_id,teacher_score,baseline_score,tolerance,undercredit_unsafe,overcredit_unsafe,unsafe,U_E,U_S,U_R,U_R_undercredit_existing,U_R_allocation_undercredit,U_R_allocation_overcredit,U_R_allocation_disagreement,U_R_deterministic_undercredit,U_R_deterministic_overcredit,deterministic_coverage,missing_judgement_risk,fusion_status,undercredit_probability,overcredit_probability,combined_probability,oof_threshold,oof_route,inner_threshold_feasible
ISC_6,ANS_ISC_83,6.0,4.5,0.6000000000000001,True,False,True,0.25,0.0,0.333333,0.0662,0.0,0.0,0.0,0.0,0.666667,0.75,0.0,diagnostic_only,0.321311111493061,0.6129235455248679,0.6129235455248679,0.5131850401972955,BND,False
ISC_6,ANS_ISC_95,5.0,5.0,0.6000000000000001,False,False,False,0.0,1.0,0.5,0.0196,0.166667,0.333333,0.5,0.0,0.333333,1.0,0.0,diagnostic_only,0.6322066897993238,0.84302879418286,0.84302879418286,0.5131850401972955,BND,False
ISC_6,ANS_ISC_90,6.0,6.0,0.6000000000000001,False,False,False,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,diagnostic_only,0.18184624348910075,0.8397031248826543,0.8397031248826543,0.5131850401972955,BND,False
ISC_6,ANS_ISC_99,6.0,1.5,0.6000000000000001,True,False,True,0.5,0.0,0.5,0.0441,0.0,0.0,0.0,0.0,0.0,0.5,0.0,diagnostic_only,0.4068209745362625,0.03795618260855448,0.4068209745362625,0.5131850401972955,POS,False
ISC_9,ANS_ISC_318,10.0,10.0,1.0,False,False,False,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,diagnostic_only,0.163122585669663,0.7731578611507886,0.7731578611507886,0.5232814163513817,BND,False
ISC_9,ANS_ISC_328,0.0,0.0,1.0,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.7093178695886639,8.896795727844993e-05,0.7093178695886639,0.5232814163513817,BND,False
ISC_9,ANS_ISC_337,10.0,9.7,1.0,False,False,False,0.0,0.5,0.333333,0.0,0.033333,0.066667,0.1,0.033333,0.0,1.0,0.0,diagnostic_only,0.23931284696357658,0.7250170542760492,0.7250170542760492,0.5232814163513817,BND,False
ISC_9,ANS_ISC_363,3.0,4.2,1.0,False,True,True,0.0,1.0,0.0,0.1043,0.083333,0.166667,0.25,0.0,0.416667,1.0,0.0,diagnostic_only,0.48861593207717957,0.5936799595338137,0.5936799595338137,0.5232814163513817,BND,False
ISC_9,ANS_ISC_367,2.0,1.7,1.0,False,False,False,0.0,1.0,0.166667,0.165,0.083333,0.166667,0.25,0.0,0.166667,1.0,0.0,diagnostic_only,0.5582912343455086,0.7001117611665677,0.7001117611665677,0.5232814163513817,BND,False
ISC_9,ANS_ISC_322,2.0,5.8,1.0,False,True,True,0.0,1.0,0.0,0.3176,0.116667,0.083333,0.2,0.0,0.583333,1.0,0.0,diagnostic_only,0.7556525393100808,0.6761013868207402,0.7556525393100808,0.5232814163513817,BND,False
ISC_9,ANS_ISC_369,2.0,0.0,1.0,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.16979789950039326,0.3064291336835123,0.3064291336835123,0.5232814163513817,POS,False
ISC_9,ANS_ISC_378,0.0,1.7,1.0,False,True,True,0.5,1.0,0.666667,0.0,0.333333,0.166667,0.5,0.0,0.333333,0.5,0.0,diagnostic_only,0.9245128414942516,0.01594006515334293,0.9245128414942516,0.5232814163513817,BND,False
ML_1,ANS_ML_24,4.0,1.3,0.5,True,False,True,0.0,1.0,0.666667,0.0,0.666667,0.333333,1.0,0.0,0.0,0.0,0.0,diagnostic_only,0.9647648483882327,0.8718485583984459,0.9647648483882327,0.5249766612372007,BND,False
ML_1,ANS_ML_05,4.0,2.1,0.5,True,False,True,0.0,1.0,0.0,0.3824,0.104167,0.145833,0.25,0.0,0.0,0.0,0.0,diagnostic_only,0.7963648870469805,0.5546459492969791,0.7963648870469805,0.5249766612372007,BND,False
ML_1,ANS_ML_45,4.0,1.5,0.5,True,False,True,0.0,0.0,0.0,0.5588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.7471512507840142,0.20310537883411614,0.7471512507840142,0.5249766612372007,BND,False
ML_1,ANS_ML_39,4.0,0.7,0.5,True,False,True,0.0,1.0,0.333333,0.0,0.333333,0.166667,0.5,0.0,0.0,0.0,0.0,diagnostic_only,0.7317608358140999,0.7991851353274906,0.7991851353274906,0.5249766612372007,BND,False
ML_1,ANS_ML_48,4.0,1.7,0.5,True,False,True,0.0,1.0,0.0,0.5,0.083333,0.166667,0.25,0.0,0.0,0.0,0.0,diagnostic_only,0.8581342412192755,0.5107069784449711,0.8581342412192755,0.5249766612372007,BND,False
ML_1,ANS_ML_55,2.0,0.0,0.5,True,False,True,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.1713060061318713,0.34538303482672894,0.34538303482672894,0.5249766612372007,POS,False
ML_2,ANS_ML_105,4.0,2.7,0.5,True,False,True,0.5,0.004125,0.5,0.2059,0.000275,0.00055,0.000825,0.0,0.667225,1.0,0.0,diagnostic_only,0.6232627706215764,0.3596035079789791,0.6232627706215764,0.5135981218398765,BND,False
ML_2,ANS_ML_104,4.0,4.0,0.5,False,False,False,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,diagnostic_only,0.27927948753873794,0.5509286812632908,0.5509286812632908,0.5135981218398765,BND,False
ML_2,ANS_ML_109,2.0,0.0,0.5,True,False,True,0.75,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,diagnostic_only,0.5136686963444784,0.019154355345395443,0.5136686963444784,0.5135981218398765,BND,False
ML_2,ANS_ML_57,4.0,4.0,0.5,False,False,False,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,diagnostic_only,0.27927948753873794,0.5509286812632908,0.5509286812632908,0.5135981218398765,BND,False
ML_2,ANS_ML_58,3.0,2.0,0.5,True,False,True,0.25,0.0,0.5,0.1029,0.0,0.0,0.0,0.5,0.5,1.0,0.0,diagnostic_only,0.4908485042558937,0.5509286812632908,0.5509286812632908,0.5135981218398765,BND,False
ML_2,ANS_ML_61,4.0,4.0,0.5,False,False,False,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,diagnostic_only,0.27927948753873794,0.5509286812632908,0.5509286812632908,0.5135981218398765,BND,False
ML_4,ANS_ML_169,0.0,0.0,0.6000000000000001,False,False,False,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.7180860955690084,0.005766942430147823,0.7180860955690084,0.5271856756550316,BND,False
ML_4,ANS_ML_180,3.0,2.0,0.6000000000000001,True,False,True,0.0,1.0,0.333333,0.6078,0.166667,0.333333,0.5,0.0,0.0,0.0,0.0,diagnostic_only,0.9519946553752207,0.5089995277597907,0.9519946553752207,0.5271856756550316,BND,False
ML_4,ANS_ML_204,5.0,3.0,0.6000000000000001,True,False,True,0.0,0.0,0.0,0.4118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.5890724880429156,0.20279232816357193,0.5890724880429156,0.5271856756550316,BND,False
ML_4,ANS_ML_207,6.0,4.7,0.6000000000000001,True,False,True,0.0,1.0,0.333333,0.0784,0.222222,0.277778,0.5,0.0,0.0,0.0,0.0,diagnostic_only,0.7023358286330132,0.5957789562655305,0.7023358286330132,0.5271856756550316,BND,False
ML_4,ANS_ML_224,6.0,3.3,0.6000000000000001,True,False,True,0.0,0.833333,0.0,0.3529,0.111111,0.055556,0.166667,0.0,0.0,0.0,0.0,diagnostic_only,0.7324588923680025,0.5923347178641847,0.7324588923680025,0.5271856756550316,BND,False
ML_4,ANS_ML_181,6.0,0.0,0.6000000000000001,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.1801109711542364,0.20279232816357193,0.20279232816357193,0.5271856756550316,POS,False
POC_3,ANS_POC_255,5.0,5.0,0.5,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.18281648623501942,0.2023130622114553,0.2023130622114553,0.5217030082372507,POS,False
POC_3,ANS_POC_250,2.0,0.0,0.5,True,False,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.18281648623501942,0.2023130622114553,0.2023130622114553,0.5217030082372507,POS,False
POC_3,ANS_POC_271,5.0,5.0,0.5,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diagnostic_only,0.18281648623501942,0.2023130622114553,0.2023130622114553,0.5217030082372507,POS,False
POC_3,ANS_POC_266,1.0,1.5,0.5,False,False,False,0.0,1.0,0.133333,0.0818,0.2,0.1,0.3,0.0,0.0,0.0,0.0,diagnostic_only,0.6289887157181681,0.7347464703481842,0.7347464703481842,0.5217030082372507,BND,False
POC_3,ANS_POC_282,3.0,3.3,0.5,False,False,False,0.0,1.0,0.066667,0.133,0.133333,0.066667,0.2,0.0,0.0,0.0,0.0,diagnostic_only,0.5663568539170205,0.7338300402353762,0.7338300402353762,0.5217030082372507,BND,False
POC_3,ANS_POC_290,5.0,3.3,0.5,True,False,True,0.0,1.0,0.133333,0.2235,0.133333,0.066667,0.2,0.0,0.0,0.0,0.0,diagnostic_only,0.6662782413997359,0.7594323283823485,0.7594323283823485,0.5217030082372507,BND,False
POC_5,ANS_POC_133,5.0,4.1,0.5,True,False,True,0.0,0.75,0.066667,0.0353,0.083333,0.116667,0.2,0.0,0.0,0.0,0.0,diagnostic_only,0.363962773589903,0.4948033062244287,0.4948033062244287,0.5294086145821051,POS,False
POC_5,ANS_POC_140,5.0,3.9,0.5,True,False,True,0.0,1.0,0.266667,0.0824,0.23,0.21,0.44,0.0,0.0,0.0,0.0,diagnostic_only,0.677013865125235,0.6634510322314549,0.677013865125235,0.5294086145821051,BND,False
POC_5,ANS_POC_144,5.0,4.3,0.5,True,False,True,0.0,0.5,0.2,0.0,0.033333,0.066667,0.1,0.0,0.0,0.0,0.0,diagnostic_only,0.23887658888880836,0.4721330015684783,0.4721330015684783,0.5294086145821051,POS,False
POC_5,ANS_POC_156,5.0,3.5,0.5,True,False,True,0.0,1.0,0.366667,0.1765,0.3,0.3,0.6,0.0,0.0,0.0,0.0,diagnostic_only,0.8532417613924373,0.61760039134629,0.8532417613924373,0.5294086145821051,BND,False
POC_5,ANS_POC_159,4.0,3.7,0.5,False,False,False,0.0,1.0,0.066667,0.1294,0.116667,0.083333,0.2,0.0,0.0,0.0,0.0,diagnostic_only,0.5277937697739115,0.6921644803374489,0.6921644803374489,0.5294086145821051,BND,False
POC_5,ANS_POC_164,5.0,3.5,0.5,True,False,True,0.0,1.0,0.4,0.1412,0.296667,0.193333,0.49,0.0,0.0,0.0,0.0,diagnostic_only,0.8078430493734308,0.7612298941666844,0.8078430493734308,0.5294086145821051,BND,False
